Elevation,Horizontal_Distance_To_Roadways,Wilderness_Area_Rawah,Soil_Type_C2703,Soil_Type_C2704,Soil_Type_C2705,Soil_Type_C2717,Soil_Type_C4703,Soil_Type_C8771,Soil_Type_C8772,Cover_Type
2911,2958,1,0,0,0,0,0,0,0,1
2973,5312,1,0,0,0,0,0,0,0,1
2526,713,0,0,0,0,0,1,0,0,2
3064,1317,0,0,0,0,0,0,0,0,0
2599,708,1,0,0,0,0,0,0,0,1
2877,1860,0,0,0,0,0,0,0,0,1
2984,2628,0,0,0,0,0,0,0,0,1
3250,3999,1,0,0,0,0,0,0,0,0
3007,2131,1,0,0,0,0,0,0,0,1
3114,192,0,0,0,0,0,0,0,0,0
3120,108,0,0,0,0,0,0,0,0,0
2811,1110,0,0,0,0,0,0,0,0,1
2986,5465,1,0,0,0,0,0,0,0,1
3149,3355,1,0,0,0,0,0,0,0,0
3142,2630,1,0,0,0,0,0,0,0,0
2535,721,1,0,0,0,0,0,0,0,1
3064,674,0,0,0,0,0,0,0,0,0
2699,350,1,0,0,0,0,0,0,0,1
3156,1869,0,0,0,0,0,0,0,0,0
2634,1437,0,0,0,0,0,0,0,0,1
3182,999,0,0,0,0,0,0,0,0,1
2920,1980,0,0,0,0,0,0,0,0,0
2955,3474,1,0,0,0,0,0,0,0,1
3294,811,1,0,0,0,0,0,0,0,0
3064,1080,0,0,0,0,0,0,0,0,0
2983,1871,0,0,0,0,0,0,0,0,1
2916,1673,0,0,0,0,0,0,0,0,1
3231,4147,1,0,0,0,0,0,0,0,0
2373,1476,0,1,0,0,0,0,0,0,2
3376,3529,0,0,0,0,0,0,0,1,6
3165,2856,1,0,0,0,0,0,0,0,0
3246,3254,0,0,0,0,0,0,0,0,0
3008,2280,0,0,0,0,0,0,0,0,1
3053,3122,0,0,0,0,0,0,0,0,1
2909,4186,1,0,0,0,0,0,0,0,1
3020,633,1,0,0,0,0,0,0,0,0
3174,5831,1,0,0,0,0,0,0,0,0
3252,3878,0,0,0,0,0,0,0,0,1
2817,1392,0,0,0,0,0,0,0,0,1
2821,3443,1,0,0,0,0,0,0,0,1
2949,2577,0,0,0,0,0,0,0,0,0
2863,2103,0,0,0,0,0,0,0,0,1
2461,1150,0,0,1,0,0,0,0,0,2
2592,1648,0,1,0,0,0,0,0,0,1
2726,2572,1,0,0,0,0,0,0,0,1
2716,2099,1,0,0,0,0,0,0,0,1
3253,3204,0,0,0,0,0,0,0,0,0
2870,3381,0,0,0,1,0,0,0,0,2
2681,2012,1,0,0,0,0,0,0,0,1
3153,4790,1,0,0,0,0,0,0,0,0
2802,1501,0,0,0,0,0,0,0,0,1
2893,3307,0,0,0,0,0,1,0,0,1
2995,4207,1,0,0,0,0,0,0,0,1
2530,1179,0,0,0,0,1,0,0,0,5
2779,3601,1,0,0,0,0,0,0,0,1
2666,2400,0,0,0,0,0,0,0,0,1
3096,2843,1,0,0,0,0,0,0,0,0
2950,3461,1,0,0,0,0,0,0,0,1
2506,1302,1,0,0,0,0,0,0,0,1
3072,3500,1,0,0,0,0,0,0,0,1
3222,3180,1,0,0,0,0,0,0,0,0
3093,2407,0,0,0,0,0,0,0,0,0
2376,1064,0,0,0,0,0,1,0,0,2
2919,4693,1,0,0,0,0,0,0,0,1
2541,1361,0,0,0,0,0,1,0,0,5
2721,1627,1,0,0,0,0,0,0,0,1
2883,2076,0,0,0,0,0,0,0,0,1
2972,420,1,0,0,0,0,0,0,0,1
3138,408,0,0,0,0,0,0,0,0,0
3060,1637,1,0,0,0,0,0,0,0,1
2909,891,0,0,0,0,0,0,0,0,1
3132,4576,1,0,0,0,0,0,0,0,0
3327,1464,1,0,0,0,0,0,0,0,0
2936,3204,1,0,0,0,0,0,0,0,1
3248,484,0,0,0,0,0,0,0,0,0
2603,1183,0,0,0,0,0,0,0,0,1
2949,5699,1,0,0,0,0,0,0,0,1
3414,2307,0,0,0,0,0,0,1,0,0
2949,1471,1,0,0,0,0,0,0,0,1
2435,234,0,0,0,0,0,1,0,0,1
3080,4945,1,0,0,0,0,0,0,0,0
2936,1510,1,0,0,0,0,0,0,0,1
3382,1824,0,0,0,0,0,0,0,0,0
3138,755,1,0,0,0,0,0,0,0,0
2730,1026,0,0,0,0,0,0,0,0,1
3372,4560,0,0,0,0,0,0,1,0,6
3244,5593,1,0,0,0,0,0,0,0,1
3118,3009,0,0,0,0,0,0,0,0,1
3087,1714,1,0,0,0,0,0,0,0,0
2793,1829,1,0,0,0,0,0,0,0,1
3198,3547,0,0,0,0,0,0,0,0,1
3033,531,0,0,0,0,0,0,0,0,0
3240,532,0,0,0,0,0,0,0,0,0
2915,1736,0,0,0,0,0,0,0,0,1
3273,3481,1,0,0,0,0,0,0,0,0
3019,5919,1,0,0,0,0,0,0,0,0
3068,2190,1,0,0,0,0,0,0,0,0
3333,1442,0,0,0,0,0,0,0,0,0
2896,1613,0,0,0,0,0,0,0,0,1
2697,1340,1,0,0,0,0,0,0,0,1
2456,404,0,0,0,0,0,1,0,0,2
2859,2619,1,0,0,0,0,0,0,0,1
3019,2334,0,0,0,0,0,0,0,0,1
2549,30,0,0,0,0,1,0,0,0,1
2879,1209,0,0,0,0,0,0,0,0,1
2593,1182,0,0,0,1,0,0,0,0,2
3302,2099,0,0,0,0,0,0,0,0,0
3033,2652,1,0,0,0,0,0,0,0,0
2970,1050,0,0,0,0,0,0,0,0,1
2028,297,0,0,0,0,0,0,0,0,5
2995,5434,1,0,0,0,0,0,0,0,0
3037,6266,1,0,0,0,0,0,0,0,1
2866,3162,0,0,0,0,0,0,0,0,1
3191,3403,1,0,0,0,0,0,0,0,0
3185,966,0,0,0,0,0,0,0,0,1
2789,1974,0,0,0,0,0,0,0,0,1
2818,1055,1,0,0,0,0,0,0,0,1
2918,2242,0,0,0,1,0,0,0,0,6
2748,603,0,0,0,0,0,0,0,0,1
2979,5225,1,0,0,0,0,0,0,0,1
3448,3371,1,0,0,0,0,0,0,0,0
3092,469,0,0,0,0,0,0,0,0,0
2819,216,1,0,0,0,0,0,0,0,4
2873,4163,1,0,0,0,0,0,0,0,1
3466,1068,0,0,0,0,0,0,0,0,0
2870,2531,1,0,0,0,0,0,0,0,1
2633,1082,0,1,0,0,0,0,0,0,2
2279,900,0,0,0,0,1,0,0,0,2
3261,1410,1,0,0,0,0,0,0,1,0
3102,765,1,0,0,0,0,0,0,0,0
2527,680,0,0,0,0,0,1,0,0,2
3029,4865,1,0,0,0,0,0,0,0,1
2949,5226,1,0,0,0,0,0,0,0,1
2567,1879,0,0,0,0,0,0,0,0,5
2664,2053,0,0,0,0,0,0,0,0,5
3096,5233,1,0,0,0,0,0,0,0,0
2798,3026,1,0,0,0,0,0,0,0,0
2921,1445,0,0,0,0,0,0,0,0,0
2712,1054,1,0,0,0,0,0,0,0,1
3091,598,0,0,0,0,0,0,0,0,1
3076,5078,1,0,0,0,0,0,0,0,0
3107,1165,0,0,0,0,0,0,0,0,0
2858,1020,0,0,0,0,0,0,0,0,1
3311,5514,1,0,0,0,0,0,1,0,0
3076,3596,0,0,0,0,0,0,0,0,0
3201,5675,1,0,0,0,0,0,0,0,1
3119,391,0,0,0,0,0,0,0,0,0
2986,983,0,0,0,0,0,0,0,0,0
3342,3230,0,0,0,0,0,0,0,0,0
3311,1024,0,0,0,0,0,0,0,0,1
2985,4180,1,0,0,0,0,0,0,0,1
2789,2023,1,0,0,0,0,0,0,0,0
2103,376,0,0,0,0,0,0,0,0,2
3298,2980,0,0,0,0,0,0,0,0,0
2826,2663,0,0,0,0,0,0,0,0,0
2917,3007,0,0,0,0,0,0,0,0,1
3326,4218,1,0,0,0,0,0,0,0,0
2939,2442,0,0,0,0,0,0,0,0,1
2748,2321,1,0,0,0,0,0,0,0,1
2859,3989,1,0,0,0,0,0,0,0,0
2920,4761,1,0,0,0,0,0,0,0,1
3313,3494,1,0,0,0,0,0,0,0,0
2886,2594,1,0,0,0,0,0,0,0,1
2899,1012,0,0,0,0,0,0,0,0,1
2660,2160,0,0,0,0,0,1,0,0,5
3023,2592,0,0,0,0,0,0,0,0,0
3009,2720,0,0,0,0,0,0,0,0,1
3279,1254,0,0,0,0,0,0,0,0,0
2770,1682,0,0,0,1,0,0,0,0,1
3315,4614,0,0,0,0,0,0,0,1,0
2534,469,0,1,0,0,0,0,0,0,5
2885,1031,0,0,0,0,0,0,0,0,1
3072,1648,1,0,0,0,0,0,0,0,0
2390,891,0,0,0,0,1,0,0,0,5
3241,3182,1,0,0,0,0,0,0,0,0
2825,1899,0,0,0,0,0,0,0,0,1
3307,3587,1,0,0,0,0,0,0,0,0
2898,781,0,0,0,0,0,0,0,0,1
3274,3475,1,0,0,0,0,0,0,0,0
3227,3254,1,0,0,0,0,0,1,0,6
3124,2291,0,0,0,0,0,0,0,0,1
2771,360,1,0,0,0,0,0,0,0,1
3170,3084,0,0,0,0,0,0,0,0,1
3354,4383,0,0,0,0,0,0,0,0,6
2091,446,0,0,0,0,0,1,0,0,5
3076,4034,1,0,0,0,0,0,0,0,1
3056,1538,0,0,0,0,0,0,0,0,0
2866,690,0,0,0,0,0,0,0,0,0
3256,1624,0,0,0,0,0,0,0,0,0
3049,1624,0,0,0,0,0,0,0,0,1
3004,5252,1,0,0,0,0,0,0,0,0
2361,120,0,0,0,0,0,1,0,0,2
3084,1682,0,0,0,0,0,0,0,0,1
2946,1749,0,0,0,0,0,0,0,0,1
2695,1950,0,0,0,0,0,0,0,0,1
3032,2955,0,0,0,0,0,0,0,0,0
2913,5354,1,0,0,0,0,0,0,0,1
3175,3048,1,0,0,0,0,0,0,0,0
3141,3871,1,0,0,0,0,0,0,0,1
2923,3205,0,0,0,0,0,0,0,0,0
3454,3445,0,0,0,0,0,0,0,0,6
2871,780,0,0,0,1,0,0,0,0,4
2563,570,1,0,0,0,0,0,0,0,1
3132,6410,1,0,0,0,0,0,0,0,0
3007,2416,0,0,0,0,0,0,0,0,1
2483,1182,0,0,0,1,0,0,0,0,2
3131,1852,0,0,0,0,0,0,0,0,0
2089,450,0,0,0,0,0,0,0,0,5
3172,2546,0,0,0,0,0,0,0,0,0
2745,1470,0,0,0,0,0,1,0,0,1
2932,1218,0,0,0,0,0,0,0,0,0
3115,3879,1,0,0,0,0,0,0,0,0
3242,3638,1,0,0,0,0,0,0,0,0
2954,2469,0,0,0,0,0,0,0,0,1
3163,335,1,0,0,0,0,0,0,0,1
2687,2223,1,0,0,0,0,0,0,0,1
2972,1747,0,0,0,0,0,0,0,0,0
2561,192,0,0,1,0,0,0,0,0,1
3091,2949,0,0,0,0,0,0,0,0,0
3101,2221,0,0,0,0,0,0,0,0,0
3169,3032,1,0,0,0,0,0,0,0,0
2836,1256,0,0,0,0,0,0,0,0,1
2267,924,0,0,0,0,0,1,0,0,5
2975,5190,1,0,0,0,0,0,0,0,1
2926,228,1,0,0,0,0,0,0,0,0
2712,2060,1,0,0,0,0,0,0,0,1
2378,437,0,0,0,0,0,0,0,0,5
3057,3368,1,0,0,0,0,0,0,0,0
3162,6268,1,0,0,0,0,0,0,0,1
2664,624,1,0,0,0,0,0,0,0,1
2945,3740,1,0,0,0,0,0,0,0,1
3131,4237,1,0,0,0,0,0,0,0,1
3063,509,0,0,0,0,0,0,0,0,1
3137,384,0,0,0,0,0,0,0,0,0
2444,799,0,0,0,0,0,1,0,0,5
3166,2603,1,0,0,0,0,0,0,0,0
3298,1842,0,0,0,0,0,0,0,0,0
2939,3182,1,0,0,0,0,0,0,0,1
2854,2581,1,0,0,0,0,0,0,0,1
2455,379,0,0,0,0,0,1,0,0,5
2812,1040,0,0,0,0,0,0,0,0,1
2739,849,0,0,0,0,0,0,0,0,1
2941,3180,0,0,0,0,0,1,0,0,1
3070,2575,0,0,0,0,0,0,0,0,1
2971,2308,0,0,0,0,0,0,0,0,0
3149,960,0,0,0,0,0,0,0,1,6
3023,1660,0,0,0,0,0,0,0,0,0
3371,4309,1,0,0,0,0,0,0,0,6
3026,3227,0,0,0,0,0,0,0,0,0
3150,5098,1,0,0,0,0,0,0,0,1
3279,641,0,0,0,0,0,0,0,0,1
3253,2202,0,0,0,0,0,0,1,0,6
3049,2106,1,0,0,0,0,0,0,0,0
2858,2914,0,0,0,0,0,1,0,0,1
2828,2724,1,0,0,0,0,0,0,0,1
3160,2631,0,0,0,0,0,0,0,0,0
3005,4283,1,0,0,0,0,0,0,0,1
2883,1805,0,0,0,0,0,0,0,0,1
3249,858,0,0,0,0,0,0,0,0,1
2981,666,0,0,0,0,0,0,0,0,1
2971,4228,1,0,0,0,0,0,0,0,1
2612,582,0,0,0,0,0,1,0,0,1
3334,3240,0,0,0,0,0,0,0,0,0
2938,3220,1,0,0,0,0,0,0,0,1
2825,3126,0,0,0,0,0,0,0,0,1
3215,3046,1,0,0,0,0,0,0,0,0
3112,2110,0,0,0,0,0,0,0,0,0
3165,3602,0,0,0,0,0,0,0,0,0
3320,3221,0,0,0,0,0,0,0,1,6
3051,2977,1,0,0,0,0,0,0,0,1
3430,3770,1,0,0,0,0,0,0,1,6
2830,301,0,0,0,0,0,0,0,0,1
2880,3969,1,0,0,0,0,0,0,0,1
2320,769,0,0,0,0,1,0,0,0,2
3021,979,1,0,0,0,0,0,0,0,0
3054,3843,1,0,0,0,0,0,0,0,1
3344,2285,1,0,0,0,0,0,0,0,0
2864,2355,1,0,0,0,0,0,0,0,1
3039,4715,1,0,0,0,0,0,0,0,0
3051,1948,0,0,0,0,0,0,0,0,1
2053,170,0,0,0,0,0,0,0,0,2
2913,2543,0,0,0,0,0,0,0,0,0
3155,4014,0,0,0,0,0,0,0,0,0
3413,3245,0,0,0,0,0,0,1,0,6
2840,1273,0,0,0,0,0,0,0,0,1
2251,990,0,0,0,0,0,0,0,0,5
2209,1368,0,0,0,0,0,1,0,0,2
2822,1637,0,0,0,0,0,0,0,0,1
3191,2717,1,0,0,0,0,0,0,0,0
2728,1092,0,0,1,0,0,0,0,0,1
2713,2843,1,0,0,0,0,0,0,0,1
3132,4428,1,0,0,0,0,0,0,0,0
3402,789,0,0,0,0,0,0,1,0,6
2670,2103,0,0,0,0,0,1,0,0,1
3193,3048,0,0,0,0,0,0,0,0,1
3032,5940,1,0,0,0,0,0,0,0,0
2942,4482,1,0,0,0,0,0,0,0,1
3039,3335,1,0,0,0,0,0,0,0,1
3108,342,0,0,0,0,0,0,0,0,1
2467,569,0,0,0,0,0,0,0,0,2
2925,781,1,0,0,0,0,0,0,0,0
2525,1260,0,0,0,0,0,1,0,0,2
2701,1454,0,0,0,0,0,0,0,0,1
3019,2469,0,0,0,0,0,0,0,0,0
2949,4334,1,0,0,0,0,0,0,0,1
2990,5792,1,0,0,0,0,0,0,0,0
2839,732,0,0,0,0,0,0,0,0,0
2587,474,1,0,0,0,0,0,0,0,1
3013,876,0,0,0,0,0,0,0,0,1
2746,2317,0,0,0,0,0,0,0,0,1
2652,1800,0,0,0,1,0,0,0,0,0
3096,2372,0,0,0,0,0,0,0,0,1
2596,1465,0,0,0,1,0,0,0,0,2
3205,1838,0,0,0,0,0,0,0,0,0
2765,2605,1,0,0,0,0,0,0,0,1
2681,1371,1,0,0,0,0,0,0,0,1
3142,547,0,0,0,0,0,0,0,0,0
3089,2190,0,0,0,0,0,0,0,0,1
2955,4419,1,0,0,0,0,0,0,0,1
3295,1062,0,0,0,0,0,0,0,0,1
2477,430,0,0,0,0,0,1,0,0,2
3260,5943,1,0,0,0,0,0,1,0,0
3299,2571,0,0,0,0,0,0,1,0,0
3037,4156,1,0,0,0,0,0,0,0,1
2786,3658,0,0,0,0,0,0,0,0,1
2933,2704,0,0,0,0,0,0,0,0,0
2792,1879,0,0,0,0,0,0,0,0,4
3208,2338,1,0,0,0,0,0,0,0,0
3192,1973,1,0,0,0,0,0,0,0,0
2935,1679,0,0,0,0,0,0,0,0,1
2685,2362,0,0,0,0,0,1,0,0,1
3051,3782,1,0,0,0,0,0,0,0,1
2572,1087,1,0,0,0,0,0,0,0,0
2861,285,1,0,0,0,0,0,0,0,1
3066,2188,0,0,0,0,0,0,0,0,1
2707,2191,0,0,0,0,0,0,0,0,1
3000,1860,1,0,0,0,0,0,0,0,0
2908,3660,1,0,0,0,0,0,0,0,1
2895,1068,0,0,0,0,0,0,0,0,1
2770,3257,1,0,0,0,0,0,0,0,0
3283,3159,0,0,0,0,0,0,0,0,1
3292,1355,0,0,0,0,0,0,1,0,1
3169,1387,0,0,0,0,0,0,0,0,1
2523,658,0,0,0,0,0,1,0,0,1
2877,4343,1,0,0,0,0,0,0,0,1
3220,5332,1,0,0,0,0,0,0,0,0
3130,5607,1,0,0,0,0,0,0,0,1
3101,2090,0,0,0,0,0,0,0,0,1
2791,2193,1,0,0,0,0,0,0,0,1
3196,4430,0,0,0,0,0,0,0,0,0
2371,350,0,0,0,1,0,0,0,0,2
3227,4232,0,0,0,0,0,0,0,0,0
2755,2955,1,0,0,0,0,0,0,0,1
2975,552,0,0,0,0,0,0,0,0,1
2959,4302,1,0,0,0,0,0,0,0,1
2743,1276,1,0,0,0,0,0,0,0,1
3104,2396,0,0,0,0,0,0,0,0,1
3372,4243,0,0,0,0,0,0,0,0,6
2612,2067,0,0,0,1,0,0,0,0,2
3036,3475,0,0,0,0,0,0,0,0,0
3132,1266,0,0,0,0,0,0,0,0,0
2643,1710,0,0,0,1,0,0,0,0,2
2877,5134,1,0,0,0,0,0,0,0,1
3142,258,1,0,0,0,0,0,0,0,1
2852,1952,0,0,0,0,0,0,0,0,1
3229,1248,1,0,0,0,0,0,0,0,0
2885,2946,1,0,0,0,0,0,0,0,1
2132,270,0,0,0,0,0,1,0,0,2
2789,2863,0,0,0,0,0,0,0,0,1
3006,2732,1,0,0,0,0,0,0,0,0
3288,1867,1,0,0,0,0,0,1,0,0
2975,2464,0,0,0,0,0,0,0,0,1
2824,1295,0,0,0,0,0,0,0,0,1
2647,661,1,0,0,0,0,0,0,0,1
2880,4816,1,0,0,0,0,0,0,0,1
2330,987,0,0,0,0,0,1,0,0,3
2698,1891,0,0,0,0,0,0,0,0,1
2354,1383,0,0,1,0,0,0,0,0,2
2102,426,0,0,1,0,0,0,0,0,2
3140,648,0,0,0,0,0,0,0,0,0
2960,2806,0,0,0,0,0,0,0,0,1
3026,1415,1,0,0,0,0,0,0,0,0
3259,3448,1,0,0,0,0,0,0,0,0
2976,1528,1,0,0,0,0,0,0,0,1
2651,382,1,0,0,0,0,0,0,0,1
3248,3090,0,0,0,0,0,0,0,0,6
2749,1842,1,0,0,0,0,0,0,0,1
2764,162,1,0,0,0,0,0,0,0,4
2799,2026,0,0,0,0,0,0,0,0,1
2902,2462,0,0,0,0,0,0,0,0,1
2539,1265,1,0,0,0,0,0,0,0,1
2989,2145,0,0,0,0,0,0,0,0,0
2658,1249,0,0,0,0,0,0,0,0,1
3085,1673,1,0,0,0,0,0,0,0,0
2736,1448,1,0,0,0,0,0,0,0,1
2758,2650,0,0,0,1,0,0,0,0,1
3151,4615,1,0,0,0,0,0,0,0,1
2763,1789,1,0,0,0,0,0,0,0,1
2733,1650,1,0,0,0,0,0,0,0,4
2516,2320,0,0,0,0,0,1,0,0,5
3031,3587,1,0,0,0,0,0,0,0,0
2984,283,0,0,0,0,0,0,0,0,1
2758,1570,1,0,0,0,0,0,0,0,1
3216,5326,1,0,0,0,0,0,0,0,0
3179,2696,0,0,0,0,0,0,0,0,0
2730,1003,0,0,0,0,0,0,0,0,1
2995,4118,1,0,0,0,0,0,0,0,1
2648,1747,0,1,0,0,0,0,0,0,2
2807,2377,0,0,0,0,0,0,0,0,1
3259,5431,1,0,0,0,0,0,0,0,0
3000,760,0,0,0,0,0,0,0,0,0
2461,973,0,0,0,0,1,0,0,0,2
2994,376,1,0,0,0,0,0,0,0,1
3277,955,0,0,0,0,0,0,0,0,0
2278,797,0,0,0,0,1,0,0,0,2
2620,741,1,0,0,0,0,0,0,0,1
2935,914,0,0,0,0,0,0,0,0,1
2428,592,0,0,0,0,0,1,0,0,5
2638,1224,1,0,0,0,0,0,0,0,1
2777,1451,0,0,0,0,0,1,0,0,1
2977,1524,0,0,0,0,0,0,0,0,1
2328,858,0,1,0,0,0,0,0,0,2
3192,1200,1,0,0,0,0,0,0,0,1
3165,3196,1,0,0,0,0,0,0,0,0
3021,5454,1,0,0,0,0,0,0,0,1
2891,1279,0,0,0,0,0,0,0,0,1
2887,1920,0,0,0,0,0,0,0,0,4
2940,2669,0,0,0,0,0,0,0,0,1
2939,4535,1,0,0,0,0,0,0,0,1
3301,4530,0,0,0,0,0,0,0,0,6
2673,2761,0,0,0,0,0,1,0,0,1
1981,162,0,0,1,0,0,0,0,0,2
3105,5076,1,0,0,0,0,0,0,0,0
3101,2509,0,0,0,0,0,0,0,0,0
2932,3318,1,0,0,0,0,0,0,0,1
2910,2704,0,0,0,0,0,0,0,0,0
2945,3645,1,0,0,0,0,0,0,0,1
2973,360,0,0,0,0,0,0,0,0,1
2963,3089,0,0,0,0,0,0,0,0,1
2805,1516,0,0,0,0,0,0,0,0,1
2951,674,0,0,0,0,0,0,0,0,0
3336,513,0,0,0,0,0,0,1,0,0
2978,4338,1,0,0,0,0,0,0,0,1
3204,5996,1,0,0,0,0,0,0,0,1
2594,2932,0,0,0,0,0,0,0,0,0
2978,3129,1,0,0,0,0,0,0,0,0
3178,3260,0,0,0,0,0,0,0,0,0
3008,4260,1,0,0,0,0,0,0,0,0
2970,2535,1,0,0,0,0,0,0,0,0
3428,3248,0,0,0,0,0,0,1,0,0
3201,569,1,0,0,0,0,0,0,0,1
2701,1959,1,0,0,0,0,0,0,0,0
2856,1770,0,0,0,1,0,0,0,0,1
2611,1613,0,1,0,0,0,0,0,0,2
3450,4252,0,0,0,0,0,0,0,0,6
3102,1913,0,0,0,0,0,0,0,0,0
2251,771,0,0,0,0,0,1,0,0,2
2934,2242,0,0,0,0,0,0,0,0,1
2313,706,0,0,0,0,0,1,0,0,2
2863,1980,0,0,0,0,0,0,0,0,0
3054,5700,1,0,0,0,0,0,0,0,0
2990,2355,0,0,0,0,0,0,0,0,1
3135,1434,0,0,0,0,0,0,0,0,0
2256,633,0,0,0,0,0,0,0,0,2
3102,2156,0,0,0,0,0,0,0,0,0
3513,3415,1,0,0,0,0,0,0,0,0
3406,1312,0,0,0,0,0,0,1,0,0
3211,3964,0,0,0,0,0,0,0,0,0
3172,1982,0,0,0,0,0,0,0,0,1
2936,3878,1,0,0,0,0,0,0,0,1
2955,1500,0,0,0,0,0,0,0,0,1
2703,1890,1,0,0,0,0,0,0,0,1
2126,1307,0,0,0,0,0,0,0,0,3
2987,4311,1,0,0,0,0,0,0,0,1
3175,690,1,0,0,0,0,0,0,0,0
2926,5739,1,0,0,0,0,0,0,0,1
3001,5852,1,0,0,0,0,0,0,0,1
3008,5695,1,0,0,0,0,0,0,0,0
3197,902,0,0,0,0,0,0,0,0,1
3205,6028,1,0,0,0,0,0,0,0,0
3386,4413,0,0,0,0,0,0,0,0,0
3392,2652,1,0,0,0,0,0,0,1,6
3148,1495,1,0,0,0,0,0,0,0,0
3475,1207,0,0,0,0,0,0,0,0,6
2772,2930,1,0,0,0,0,0,0,0,0
2874,240,1,0,0,0,0,0,0,0,1
2994,4647,1,0,0,0,0,0,0,0,1
3267,3767,1,0,0,0,0,0,0,1,0
3107,1630,0,0,0,0,0,0,0,0,0
3085,2239,1,0,0,0,0,0,0,0,1
3223,5751,1,0,0,0,0,0,0,0,1
2704,1384,1,0,0,0,0,0,0,0,1
3319,3479,1,0,0,0,0,0,0,1,0
2980,5750,1,0,0,0,0,0,0,0,0
2589,1421,0,0,0,1,0,0,0,0,2
3376,2126,1,0,0,0,0,0,0,0,0
3386,4786,0,0,0,0,0,0,1,0,0
3324,3872,0,0,0,0,0,0,0,0,0
2591,1026,1,0,0,0,0,0,0,0,1
3241,4054,0,0,0,0,0,0,0,0,1
3021,450,0,0,0,0,0,0,0,0,1
2963,3573,1,0,0,0,0,0,0,0,1
2534,853,0,0,0,0,0,1,0,0,1
3000,661,1,0,0,0,0,0,0,0,0
3248,830,0,0,0,0,0,0,0,0,0
2129,457,0,0,0,0,0,0,0,0,2
2649,1694,0,0,0,0,0,1,0,0,1
3415,4815,0,0,0,0,0,0,1,0,6
2542,1155,0,0,0,0,1,0,0,0,1
2891,1691,0,0,0,0,0,0,0,0,1
2218,751,0,0,0,0,1,0,0,0,2
2583,1831,0,0,0,0,0,1,0,0,5
2987,2904,0,0,0,0,0,0,0,0,0
3229,2914,0,0,0,0,0,0,0,0,0
3226,616,0,0,0,0,0,0,0,0,1
2987,1187,0,0,0,0,0,0,0,0,1
2699,1026,0,0,0,1,0,0,0,0,0
2636,1321,1,0,0,0,0,0,0,0,1
3152,1240,0,0,0,0,0,0,0,0,1
3172,603,1,0,0,0,0,0,0,0,0
2619,612,0,1,0,0,0,0,0,0,2
3272,5190,1,0,0,0,0,0,1,0,0
3001,5431,1,0,0,0,0,0,0,0,1
3003,3282,0,0,0,0,0,0,0,1,0
3166,2934,0,0,0,0,0,0,0,0,1
2354,234,0,0,0,0,0,0,0,0,5
2663,1115,0,0,0,0,0,0,0,0,1
2997,979,1,0,0,0,0,0,0,0,1
3000,1289,0,0,0,0,0,0,0,0,1
3209,895,0,0,0,0,0,0,0,0,0
3327,5076,0,0,0,0,0,0,1,0,6
2590,532,1,0,0,0,0,0,0,0,1
2981,2100,0,0,0,0,0,0,0,0,1
3320,3999,0,0,0,0,0,0,0,0,1
2928,1961,0,0,0,0,0,0,0,0,1
2844,3026,1,0,0,0,0,0,0,0,1
2593,900,1,0,0,0,0,0,0,0,1
3161,4813,1,0,0,0,0,0,0,0,0
3215,778,0,0,0,0,0,0,0,0,1
3120,2083,0,0,0,0,0,0,0,0,0
2588,1362,1,0,0,0,0,0,0,0,1
3017,1477,0,0,0,0,0,0,0,0,1
3026,3037,0,0,0,0,0,0,0,0,1
2955,2920,0,0,0,0,0,0,0,0,0
3381,2867,0,0,0,0,0,0,1,0,6
2988,5372,1,0,0,0,0,0,0,0,0
2951,1605,0,0,0,0,0,0,0,0,0
2693,2431,0,0,0,0,0,1,0,0,1
2933,4626,1,0,0,0,0,0,0,0,0
3309,1442,1,0,0,0,0,0,0,0,0
3075,1507,1,0,0,0,0,0,0,0,0
3016,3148,0,0,0,0,0,0,0,0,0
2734,2936,0,0,0,0,0,0,0,0,1
2463,726,0,0,0,0,0,1,0,0,2
2991,2975,1,0,0,0,0,0,0,0,1
3061,1677,1,0,0,0,0,0,0,0,1
3001,4311,1,0,0,0,0,0,0,0,1
2976,5103,1,0,0,0,0,0,0,0,0
2608,787,1,0,0,0,0,0,0,0,1
2961,5818,1,0,0,0,0,0,0,0,1
3101,437,0,0,0,0,0,0,0,0,1
3381,1530,0,0,0,0,0,0,0,0,0
2942,552,1,0,0,0,0,0,0,0,0
3275,5099,1,0,0,0,0,0,0,0,1
3182,2813,1,0,0,0,0,0,0,0,0
2673,2353,0,0,0,0,0,1,0,0,1
2963,1499,0,0,0,0,0,0,0,0,1
2801,2040,0,0,0,0,0,0,0,0,1
2837,3618,1,0,0,0,0,0,0,0,1
2793,2722,0,0,0,1,0,0,0,0,1
3003,4494,1,0,0,0,0,0,0,0,1
2638,2353,0,0,0,1,0,0,0,0,2
3107,2346,0,0,0,0,0,0,0,0,0
2547,660,1,0,0,0,0,0,0,0,1
2702,1513,0,0,0,0,0,0,0,0,5
3339,3491,0,0,0,0,0,0,0,0,0
2835,541,0,0,0,0,0,0,0,0,0
3261,1879,1,0,0,0,0,0,0,1,0
2978,4294,1,0,0,0,0,0,0,0,1
2942,2640,0,0,0,0,0,0,0,0,1
2857,3104,1,0,0,0,0,0,0,0,1
3013,488,0,0,0,0,0,0,0,0,1
2985,4789,1,0,0,0,0,0,0,0,1
